Name,RA_2000_Deg,Dec_2000_Deg,Vmag
,272.73,32.20027777777778,6.16
23Del,263.05375,86.58638888888889,4.36
,271.72291666666666,50.82277777777778,6.29
,271.87,43.461666666666666,5.0
,271.77625,49.71055555555556,6.32
,272.00916666666666,36.40138888888889,5.48
101,272.22041666666667,20.04527777777778,5.1
73,272.3908333333333,3.993333333333333,5.73
,273.5675,62.31055555555556,6.47
,272.475,3.1197222222222223,5.69
,272.81166666666667,18.157777777777778,6.36
,272.2925,30.46944444444444,6.38
,272.66791666666666,3.3241666666666663,5.51
11,272.93083333333334,22.29888888888889,4.98
,272.9925,27.09861111111111,6.51
,272.53625,16.476666666666667,6.09
,273.3025,40.663888888888884,5.47
,273.92041666666665,62.94444444444445,5.6
,272.40625,38.4575,6.4
,272.49583333333334,36.46638888888889,5.58
,274.50375,67.77083333333333,6.33
40,270.01416666666665,80.00083333333333,6.04
41,270.03833333333336,80.00416666666666,5.68
24,262.7,86.96805555555555,5.79
13Mu,273.44083333333333,20.94111111111111,3.86
,273.2916666666667,3.9883333333333333,6.59
,272.9379166666667,33.44694444444444,5.88
104,272.97583333333336,31.405277777777776,4.97
14,273.56625,20.286944444444444,5.44
,272.63166666666666,54.28666666666666,5.95
,273.96958333333333,43.79333333333333,5.46
,274.28125,55.97666666666667,5.33
,273.31875,21.880277777777778,6.12
,274.25375,50.931666666666665,6.06
15,273.80375,19.27166666666667,5.38
16,273.80375,19.611944444444443,5.95
,273.1775,41.14694444444444,6.36
,273.87833333333333,17.338611111111113,6.07
,273.27,38.77361111111111,6.04
,272.77958333333333,60.409444444444446,6.49
,274.9175,62.113055555555555,6.18
Phi,275.9004166666667,74.95583333333333,5.47
,273.9916666666667,2.3825,6.36
,273.68333333333334,29.20722222222222,6.56
Eta,274.4066666666667,35.23833333333334,3.11
,274.4004166666667,33.89277777777777,6.16
,274.0233333333333,2.3777777777777778,6.01
,274.35,27.3475,6.19
,274.34875,27.710833333333333,6.4
,277.33125,79.76722222222222,5.95
,274.29833333333335,16.62611111111111,5.75
,274.6666666666667,41.711666666666666,6.3
,274.22125,2.992777777777778,6.0
,274.36875,17.53666666666667,6.54
,274.5133333333333,26.9575,4.65
,274.35083333333336,8.241388888888888,6.31
,274.27,1.0058333333333334,6.63
,273.9116666666667,42.159444444444446,5.59
,274.67375,24.395277777777775,6.51
,273.8858333333333,45.20944444444445,6.29
,274.68041666666664,17.380555555555556,6.84
,273.67125,56.58833333333334,6.37
36,273.4741666666667,64.39722222222223,5.03
,274.51208333333335,13.776944444444446,6.3
,274.53208333333333,18.13138888888889,5.99
,274.2783333333333,40.93666666666666,6.11
,274.53208333333333,23.296666666666667,6.63
Xi,275.8066666666667,60.50611111111111,4.36
,275.23041666666666,36.512499999999996,6.45
,274.7895833333333,7.259722222222222,5.39
,275.0366666666667,14.168333333333333,5.39
19Del,275.24875,28.171944444444446,2.7
105,274.7945833333333,24.44611111111111,5.27
,275.3808333333333,23.085,6.25
,275.5775,37.34305555555556,5.1
,275.34625,17.139999999999997,5.75
,275.50083333333333,27.57,6.16
37,273.8208333333333,68.75583333333333,5.95
74,275.21708333333333,3.377222222222222,4.86
,274.96708333333333,29.66611111111111,5.99
106,275.07458333333335,21.961388888888887,4.95
58Eta,275.3275,1.1011111111111112,3.26
,275.72125,35.330555555555556,5.34
,276.38125,62.978611111111114,6.14
1Kap,274.96541666666667,36.06444444444444,4.33
,275.36875,5.435833333333334,6.13
,275.87041666666664,35.76166666666666,5.55
,276.0758333333333,43.88972222222222,5.25
108,275.23791666666665,29.85888888888889,5.63
107,275.25416666666666,28.87,5.12
,275.75916666666666,9.78138888888889,6.33
20Eps,276.04291666666666,33.61527777777778,1.85
,274.98375,51.34777777777778,6.3
,275.80083333333334,11.985277777777778,5.73
,275.53625,23.28527777777778,5.41
,275.64708333333334,12.02888888888889,5.89
Zet,275.9145833333333,7.065833333333333,4.68
,275.70416666666665,17.826666666666668,5.25
,275.27958333333333,49.72555555555556,6.4
,275.76208333333335,16.688055555555557,6.22
18,276.25625,29.243333333333332,5.6
,276.34041666666667,34.00833333333333,6.15
,276.01458333333335,2.4166666666666665,6.38
,275.38625,49.12166666666667,5.05
,276.17541666666665,6.924722222222223,6.31
,276.4775,32.054722222222225,6.3
,276.7245833333333,47.88305555555556,5.46
109,275.9245833333333,21.76972222222222,3.84
21,276.3375,19.458333333333332,4.81
Alp,276.74333333333334,44.031666666666666,3.51
,276.2375,0.42055555555555557,6.15
,278.23041666666666,72.03444444444445,5.89
,276.2866666666667,5.084722222222222,6.74
,275.9891666666667,38.73916666666667,6.36
,276.4116666666667,8.031944444444445,5.65
2Mu,276.0575,39.507222222222225,5.12
,276.24375,27.39527777777778,6.27
Zet,277.2079166666667,48.92916666666666,4.13
,276.48083333333335,14.966666666666667,6.37
,276.95625,28.18361111111111,5.92
,277.48625,56.47694444444445,5.76
,276.9325,25.365277777777777,6.31
,277.11291666666665,37.004444444444445,5.64
,275.94916666666666,53.30083333333333,6.32
,280.55875,80.19222222222223,6.27
22Lam,276.9925,24.578333333333333,2.81
,277.0258333333333,25.24277777777778,6.27
,277.30375,42.15416666666666,6.36
Nu,277.8433333333333,61.72166666666667,4.64
,276.495,29.828888888888887,5.83
59,276.8020833333333,0.1961111111111111,5.21
,276.98541666666665,16.2,6.2
43Phi,275.18958333333336,71.33777777777777,4.22
,277.32,37.14888888888889,6.63
,277.4825,46.77972222222222,5.7
39,275.9770833333333,58.800555555555555,4.98
,276.67041666666665,26.449444444444445,6.53
,276.95958333333334,3.7486111111111113,6.07
,277.2391666666667,25.418333333333333,6.5
44Chi,275.26416666666665,72.73277777777778,3.57
,276.995,6.194166666666667,5.73
,277.34166666666664,24.74361111111111,6.59
Gam,277.2995833333333,13.434166666666666,4.7
,277.7625,40.08638888888889,6.04
,277.445,13.418333333333333,5.96
,277.5495833333333,17.271111111111114,5.66
Del,277.93916666666667,44.085,4.96
60,277.42083333333335,0.014722222222222274,5.39
,277.77,31.010833333333334,5.34
,277.9841666666667,42.492222222222225,5.72
Del,278.0083333333333,44.242777777777775,5.07
,278.37291666666664,57.29083333333333,6.44
,277.5595833333333,4.275833333333333,6.28
,277.52125,4.065277777777777,6.69
,278.08916666666664,38.29611111111111,5.16
,277.39875,23.866111111111113,5.9
,277.8595833333333,17.597222222222225,5.14
42,276.49625,65.56361111111111,4.82
,277.8570833333333,9.204166666666667,5.72
,277.97208333333333,18.875,6.68
,278.25375,38.10777777777778,6.22
,276.92625,59.549166666666665,6.43
,277.67333333333335,20.81527777777778,6.5
The,278.37583333333333,41.6875,4.64
Kap,278.34708333333333,37.27972222222222,6.32
Kap,278.34625,37.273888888888884,5.65
,278.63,51.10805555555556,6.22
,277.7683333333333,16.928611111111113,5.77
,278.08666666666664,13.355833333333333,6.37
61,277.9875,0.9969444444444444,5.94
,278.02916666666664,3.6597222222222223,6.43
,278.18041666666664,13.134444444444444,5.5
,278.49083333333334,32.983333333333334,5.28
24,278.47291666666666,23.9675,5.49
,278.4125,13.14638888888889,5.76
,278.34541666666667,4.088611111111111,6.36
,282.99125,82.68361111111112,7.16
25,278.63666666666666,23.777500000000003,6.51
,278.1925,23.616944444444446,5.84
,278.34708333333333,8.268333333333334,6.42
,278.2079166666667,30.554166666666667,5.48
,278.83875,19.159166666666668,6.48
,278.76,9.022777777777778,5.14
,278.34625,30.8925,6.59
,278.99875,28.300833333333333,6.37
Alp,278.8016666666667,7.755833333333333,3.85
,278.0475,52.11555555555556,6.56
,278.58166666666665,20.46638888888889,6.57
,278.6979166666667,10.891666666666666,6.4
,278.8025,18.203333333333333,5.78
45,278.14375,57.04555555555555,4.77
,277.81166666666667,65.43611111111112,6.59
,278.87666666666667,23.605555555555558,5.61
,278.9716666666667,16.975555555555555,6.21
Zet,280.75875,70.57194444444444,4.01
,278.48625,52.353611111111114,5.36
,278.80625,34.45777777777778,6.1
,279.11583333333334,9.1225,5.39
,279.8095833333333,46.09027777777778,5.86
,279.16291666666666,6.671944444444445,5.45
,279.4766666666667,20.602222222222224,5.94
,279.51916666666665,13.995277777777778,6.47
,279.6279166666667,22.495,5.81
,279.8958333333333,42.81388888888889,5.37
,279.3025,11.421666666666667,6.42
,279.4,-0.3094444444444444,5.75
,281.9558333333333,76.13277777777779,6.39
,279.2875,16.198333333333334,6.29
,280.59375,63.356944444444444,6.37
,279.155,33.46888888888889,5.42
,279.7225,20.948055555555555,5.86
,279.59875,2.8063888888888893,6.49
,279.57958333333335,0.8866666666666667,6.66
3Alp,279.2345833333333,38.78361111111111,0.03
,279.5875,8.83388888888889,6.4
,279.19,43.221944444444446,6.2
,280.905,63.448888888888895,5.78
,280.3775,47.905,6.49
,277.4370833333333,77.54694444444445,5.64
,280.00208333333336,6.209444444444444,5.84
,279.90375,5.264166666666667,6.38
,279.52708333333334,39.668055555555554,6.04
,279.965,7.358333333333333,6.28
26,280.465,22.166666666666668,6.23
,281.3620833333333,63.12861111111111,4.79
,279.05541666666664,65.48861111111111,6.06
,280.4270833333333,13.435833333333333,6.42
,281.29791666666665,60.905,6.04
,280.0083333333333,30.849444444444444,6.36
,279.8879166666667,40.934999999999995,6.25
,279.38958333333335,62.526666666666664,5.74
,280.05083333333334,38.367222222222225,6.45
Del,280.5683333333333,8.9475,4.72
Lam,280.9454166666667,37.67638888888889,5.13
,281.34875,55.11833333333333,6.22
,280.73,18.71611111111111,6.35
,280.6504166666667,6.926666666666667,6.15
,276.03833333333336,83.17527777777778,6.17
,281.03208333333333,35.281388888888884,6.32
,282.43125,71.00527777777778,6.06
,279.97,52.19611111111111,6.0
,281.0808333333333,34.35805555555556,4.87
,280.4220833333333,31.61777777777778,6.41
,281.23833333333334,38.313611111111115,5.43
Eps,280.8804166666667,7.724722222222223,4.9
,280.53375,34.74666666666667,6.47
,280.96416666666664,5.181388888888889,6.31
,281.20666666666665,24.988888888888887,5.83
The,282.1575,64.92222222222223,5.73
,281.74625,49.90555555555555,6.54
,281.3279166666667,20.99861111111111,6.36
27Phi,281.4141666666667,25.009166666666665,3.17
4,281.2079166666667,2.0599999999999996,5.02
,280.81958333333336,39.30027777777777,6.45
,280.2345833333333,62.749722222222225,6.09
,280.9004166666667,36.556666666666665,6.01
,280.965,31.92666666666667,5.7
,281.505,18.39361111111111,6.42
28,281.5858333333333,21.607777777777777,5.37
,281.1675,23.58972222222222,6.31
,281.36833333333334,5.499722222222222,5.83
46,280.65791666666667,55.53944444444444,5.04
Mu,281.93583333333333,39.59388888888889,5.24
4Eps,281.085,39.669999999999995,5.06
4Eps,281.08458333333334,39.67111111111111,6.02
5Eps,281.09541666666667,39.613055555555555,5.14
5Eps,281.09541666666667,39.61277777777778,5.37
,281.68041666666664,9.875,5.71
6Zet,281.1933333333333,37.605000000000004,4.36
7Zet,281.2008333333333,37.59444444444445,5.73
,281.39875,21.985,6.51
5,281.61875,-0.9616666666666667,5.9
,280.87083333333334,53.871944444444445,6.11
110,281.41541666666666,20.54638888888889,4.19
Eta,282.2104166666667,42.32,5.49
Bet,281.79375,3.252222222222222,4.22
,281.51875,26.66222222222222,4.83
,282.3641666666667,44.18972222222222,5.81
,281.87083333333334,4.295,5.2
,281.6725,18.70583333333333,6.17
Eta,282.3958333333333,42.56611111111111,5.61
111,281.7554166666667,18.18138888888889,4.36
,282.32166666666666,33.25138888888889,6.62
,281.23083333333335,54.89666666666667,6.23
,282.18875,17.39861111111111,6.47
,281.5541666666667,41.44166666666666,6.07
Lam,283.0541666666667,61.8125,4.22
,281.0758333333333,61.04805555555556,5.99
,282.01125,4.241388888888889,6.21
,282.3979166666667,18.857777777777777,6.75
29,282.4170833333333,19.67527777777778,5.24
,282.0683333333333,23.514166666666668,6.15
,281.74583333333334,46.315,6.52
,281.9895833333333,31.756944444444443,6.06
,280.7925,70.79277777777777,6.44
,282.42083333333335,4.087222222222222,5.99
,281.6795833333333,52.988055555555555,5.88
,282.40458333333333,0.8358333333333333,6.25
,282.2225,19.328611111111112,5.88
Kap,283.165,51.8925,5.17
30,282.7104166666667,21.83777777777778,6.61
,282.5833333333333,6.092499999999999,6.8
,281.9166666666667,49.075,6.4
,282.31,25.04638888888889,6.59
,283.11291666666665,45.40472222222222,5.54
,283.30041666666665,50.06888888888889,6.31
,282.74375,8.225833333333332,5.83
,283.2604166666667,47.64,6.19
,282.06708333333336,48.7675,6.12
,283.24833333333333,45.41416666666667,6.19
,282.43333333333334,31.629166666666666,6.64
,282.69,10.97638888888889,6.55
8Nu,282.44125,32.812777777777775,5.91
8,282.84208333333333,2.6822222222222223,6.1
9Nu,282.47041666666667,32.55083333333333,5.25
,283.11875,25.349722222222223,6.29
,283.15416666666664,28.620555555555555,6.13
,283.17375,29.265833333333333,6.63
10Bet,282.52,33.36277777777778,3.45
Kap,284.2375,66.76638888888888,4.44
,283.63458333333335,48.12138888888889,6.6
,283.0079166666667,13.965555555555556,6.14
,283.2579166666667,8.42388888888889,6.34
,284.22791666666666,61.198888888888895,6.48
,282.89958333333334,28.783611111111114,6.18
112,283.0683333333333,21.42527777777778,5.48
33,283.5004166666667,20.640277777777776,5.69
,282.90208333333334,36.53861111111111,6.09
32Nu,283.5425,21.255,4.83
,281.44458333333336,74.08555555555554,5.27
,283.02958333333333,41.38333333333333,6.28
,283.6795833333333,14.396944444444445,5.1
35Nu,283.77958333333333,21.32861111111111,4.99
34Sig,283.81625,25.703333333333333,2.02
,284.0704166666667,41.28944444444444,5.36
,282.8958333333333,52.975,5.51
50,281.5925,75.43388888888889,5.35
47Omi,282.80041666666665,59.388333333333335,4.66
,283.87916666666666,15.623333333333333,5.79
Ome,284.65166666666664,59.79944444444444,5.14
,284.0025,22.82638888888889,5.93
,284.16875,36.656666666666666,5.38
,285.01458333333335,65.34666666666666,6.01
11Del,283.4316666666667,36.97166666666667,5.58
,283.555,27.909444444444443,5.62
113,283.6870833333333,22.645,4.59
Lam,284.61541666666665,51.06138888888889,4.87
,283.8645833333333,6.615277777777777,5.57
,284.39458333333334,38.17666666666666,6.31
,283.3066666666667,50.708333333333336,4.92
,283.5595833333333,41.22555555555556,7.3
12Del,283.62583333333333,36.89888888888889,4.3
,283.71875,33.968611111111116,6.02
63The,284.055,4.203611111111111,4.62
63The,284.06083333333333,4.201944444444445,4.98
,284.09458333333333,0.19999999999999996,6.22
,284.1066666666667,2.471111111111111,6.15
36Xi,284.3354166666667,19.343611111111112,5.08
,283.7175,41.60277777777778,5.44
,284.01625,17.995,6.63
,284.0258333333333,18.10527777777778,5.69
Eta,284.2654166666667,4.153888888888889,4.83
37Xi,284.4325,20.89333333333333,3.51
,284.58875,30.96388888888889,6.12
Eps,284.68083333333334,36.8925,4.87
,283.4429166666667,57.48694444444445,6.22
,283.69625,48.859722222222224,5.77
,284.5854166666667,23.12333333333333,6.62
,284.79625,38.46527777777778,6.49
13,283.83375,43.94611111111111,4.04
64,284.31916666666666,2.5352777777777775,5.57
,284.6025,21.470555555555556,6.14
,281.40875,79.94250000000001,6.39
,285.87375,67.24472222222222,5.88
,284.25666666666666,32.90138888888889,5.22
,284.5991666666667,6.240277777777778,6.21
,284.8616666666667,17.433055555555555,6.37
,284.56125,17.360833333333336,5.38
,284.8491666666667,11.159444444444444,5.53
10,284.6954166666667,13.906666666666666,5.89
,285.10333333333335,23.057777777777776,6.36
,285.2633333333333,36.93916666666667,6.69
,285.2679166666667,36.93805555555556,6.4
,284.6879166666667,19.79416666666667,6.5
11,284.77375,13.6225,5.23
,284.8229166666667,10.140833333333333,6.75
,284.5079166666667,38.26611111111111,5.89
48,284.1875,57.815,5.66
13Eps,284.9058333333333,15.068333333333333,4.02
,285.53625,40.09,6.23
14Gam,284.73583333333335,32.68944444444444,3.24
,284.69416666666666,40.67916666666667,6.22
52Ups,283.5995833333333,71.29722222222222,4.82
,284.93958333333336,26.230555555555554,5.27
,285.4075,21.304444444444446,6.24
,284.9920833333333,22.814722222222223,6.29
,284.36833333333334,58.22527777777778,6.46
,284.80125,39.217777777777776,6.41
,285.38958333333335,14.7175,6.32
,284.1066666666667,65.25805555555556,5.63
Zet,285.77875,41.90472222222222,4.75
,285.9891666666667,50.98138888888889,5.93
,284.3225,62.39666666666667,6.45
15Lam,285.00375,32.14555555555555,4.93
12,285.42,4.261111111111111,4.02
38Zet,285.65291666666667,28.119722222222222,2.6
,285.61541666666665,23.153055555555557,5.65
,284.74833333333333,50.809444444444445,6.3
,285.82375,37.74666666666667,5.74
,285.2729166666667,19.309722222222224,6.39
,283.3883333333333,75.7875,6.22
,285.3441666666667,20.83361111111111,6.69
,285.07916666666665,40.68416666666666,6.65
,285.3225,26.29138888888889,5.69
,285.7658333333333,18.75472222222222,6.05
,285.23,33.80222222222222,6.01
,285.77916666666664,18.896666666666665,6.37
,285.3954166666667,25.02583333333333,6.72
,285.45625,22.26388888888889,6.4
,285.59,8.374166666666667,6.3
14,285.7270833333333,2.3011111111111107,5.42
,285.0570833333333,50.53361111111111,5.38
,286.1045833333333,30.953055555555554,5.5
,285.45125,33.62138888888889,6.39
Rho,286.5829166666667,51.659166666666664,5.16
,285.88416666666666,1.8188888888888888,5.83
16,285.36,46.93472222222222,5.01
,285.7191666666667,19.66111111111111,6.09
39Omi,286.17083333333335,20.258333333333333,3.77
49,285.18083333333334,55.65833333333333,5.48
,286.0445833333333,3.3305555555555553,6.73
,286.10083333333336,4.3149999999999995,6.9
,287.46958333333333,67.57527777777777,5.33
,285.9270833333333,21.267777777777777,6.52
,286.7316666666667,47.700833333333335,5.97
,284.7191666666667,69.53111111111112,6.52
15,286.24,3.968611111111111,5.42
Gam,286.6045833333333,36.93666666666667,4.93
Gam,286.6045833333333,36.93666666666667,4.99
Sig,317.1925,87.0436111111111,5.47
,285.52916666666664,52.26111111111111,6.31
,286.4216666666667,14.339722222222221,5.97
,286.3275,0.4872222222222222,6.53
,286.71875,36.18972222222222,6.16
,287.21708333333333,54.27972222222222,6.49
40Tau,286.735,26.329444444444444,3.32
17Zet,286.3525,13.863333333333333,2.99
16Lam,286.5620833333333,3.1175,3.44
,286.24125,31.744444444444447,5.56
,286.24291666666664,30.733333333333334,6.06
,286.71791666666667,15.77111111111111,6.03
,286.87875,27.363055555555555,6.04
,286.78541666666666,17.26222222222222,6.29
Del,287.08708333333334,39.50333333333333,4.59
,286.5925,8.23,6.09
,286.44625,29.921666666666667,6.31
,286.78791666666666,0.6416666666666666,6.56
,287.06083333333333,23.34305555555556,6.3
,284.48833333333334,77.05083333333333,6.54
18,286.7441666666667,11.071388888888889,5.09
,287.06958333333336,18.709999999999997,5.54
,286.66,24.250833333333333,5.77
51,286.23,53.39666666666667,5.38
,286.29125,49.92333333333333,6.43
,286.65708333333333,28.628611111111113,5.55
Alp,287.36791666666664,36.095555555555556,4.11
,287.41541666666666,38.17194444444444,6.46
,287.40166666666664,35.835277777777776,6.56
,287.49083333333334,40.1075,5.88
,286.5708333333333,41.413888888888884,6.49
Bet,287.50708333333336,38.659166666666664,4.11
,286.98875,16.853333333333335,6.07
17,286.8566666666667,32.501666666666665,5.23
18Iot,286.8254166666667,36.10027777777778,5.28
,287.015,21.698888888888888,6.23
41Pi,287.44083333333333,20.97638888888889,2.89
,287.4504166666667,18.196388888888887,6.13
19,287.2495833333333,6.073333333333333,5.22
,287.1675,16.85138888888889,6.48
,287.7575,38.995,6.36
,287.465,-0.4280555555555556,6.34
,287.82875,28.497777777777777,6.3
,288.19208333333336,49.51361111111111,6.13
,287.2683333333333,34.60055555555556,6.74
,288.04083333333335,36.41722222222222,6.57
Tau,289.11875,68.80944444444444,6.27
,287.1075,52.425555555555555,5.81
,288.1166666666667,20.341944444444447,6.41
,288.3070833333333,24.093333333333334,5.8
,289.3,65.3386111111111,5.53
20,288.1695833333333,6.060555555555555,5.34
,287.87875,26.735833333333336,6.36
,288.66541666666666,44.80666666666667,5.92
,288.31458333333336,11.7175,5.51
19,287.94166666666666,31.283333333333335,5.98
,287.84625,40.42916666666667,6.18
,288.1433333333333,16.84638888888889,6.73
,288.15291666666667,21.554444444444446,5.93
21,288.42791666666665,2.293611111111111,5.15
,288.43375,5.515833333333333,6.49
,289.09041666666667,44.53361111111111,5.4
55,287.44083333333333,65.9786111111111,6.25
,288.8883333333333,23.820833333333333,6.25
42Psi,288.885,24.743333333333332,4.85
,288.01916666666665,49.85416666666667,6.75
,288.0208333333333,49.85611111111111,6.57
53,287.91875,56.85916666666667,5.12
,289.13666666666666,32.47833333333333,6.25
,289.5391666666667,52.61333333333334,6.38
20Eta,288.43958333333336,39.14611111111111,4.39
,288.7608333333333,20.203333333333333,6.0
,288.83375,15.08361111111111,5.57
1,288.8225,21.23222222222222,5.64
,288.85333333333335,30.52638888888889,5.85
22,289.12916666666666,4.834722222222222,5.59
43,289.40875,17.046944444444446,4.96
,288.9875,27.455555555555556,6.54
1,289.0541666666667,21.390277777777776,4.77
,289.1116666666667,14.544722222222221,5.63
,288.9975,27.926944444444445,6.16
54,288.48,57.705000000000005,4.99
57Del,288.13875,67.66166666666668,3.07
,288.8304166666667,50.07083333333334,6.27
59,287.29083333333335,76.56055555555555,5.13
,289.4508333333333,2.0316666666666667,6.19
21The,289.09208333333333,38.13361111111111,4.36
25Ome,289.45416666666665,11.595277777777778,5.28
,289.9166666666667,34.578611111111115,5.59
,289.7504166666667,14.463611111111112,6.06
2,289.4316666666667,23.025555555555556,5.43
23,289.6354166666667,1.0852777777777778,5.1
,291.0225,67.6288888888889,6.34
24,289.71208333333334,0.33916666666666667,6.41
,289.21416666666664,46.99916666666667,6.0
,290.1091666666667,30.182222222222222,6.58
,289.50333333333333,31.022222222222222,6.68
,289.71958333333333,9.618055555555555,6.32
,289.70208333333335,19.610555555555557,6.58
,290.15875,21.5975,5.58
1Kap,289.2758333333333,53.368611111111115,3.77
Eta,290.7129166666667,53.57638888888889,5.05
,290.3745833333333,33.01611111111111,6.48
28,289.91375,12.374722222222223,5.53
29Ome,289.97083333333336,11.535,6.02
26,290.13708333333335,4.5841666666666665,5.01
,290.54,41.98388888888889,6.34
,289.7658333333333,33.388888888888886,6.6
27,290.14875,-0.8922222222222221,5.49
Bet,290.65958333333333,43.54111111111111,4.01
,289.755,37.445277777777775,6.22
,290.40458333333333,18.765833333333333,6.26
44Rho,290.41833333333335,16.15277777777778,3.93
,289.65708333333333,49.569722222222225,6.31
46Ups,290.4316666666667,14.045,4.61
Bet,290.805,43.20027777777778,4.29
45Rho,290.46208333333334,17.691666666666666,5.87
,289.9120833333333,37.330555555555556,6.31
,290.1379166666667,35.18611111111111,6.31
,290.58625,7.7988888888888885,6.31
Alp,290.9716666666667,39.38388888888889,3.97
,290.58958333333334,-0.2525,5.83
,291.08916666666664,42.276944444444446,6.17
,289.90208333333334,54.376111111111115,6.26
60Tau,288.8875,73.35555555555555,4.45
,290.76916666666665,6.599722222222222,6.32
,290.70166666666665,9.913055555555555,6.35
,291.1254166666667,26.134444444444444,6.04
,290.06708333333336,57.64527777777778,5.91
,290.7841666666667,14.921111111111111,6.64
3,290.71208333333334,26.2625,5.18
,290.63916666666665,33.518055555555556,6.06
,291.26708333333335,28.690833333333334,5.93
,289.94208333333336,64.39083333333333,6.52
47Chi,291.31875,23.49138888888889,5.03
49Chi,291.37375,22.03777777777778,5.43
,290.9454166666667,20.264444444444443,6.4
,290.35583333333335,57.76694444444444,6.43
,291.25666666666666,3.1158333333333332,6.52
,291.34,12.103055555555557,5.69
,290.89166666666665,33.22222222222222,6.37
2,291.09208333333333,16.93777777777778,6.25
,291.9504166666667,53.67472222222222,5.69
58Pi,290.1670833333333,65.71472222222222,4.59
2,291.0316666666667,29.62138888888889,4.97
31,291.2425,11.944444444444445,5.16
,291.0933333333333,28.087777777777777,6.53
50,291.58,20.223333333333333,5.59
,291.0254166666667,36.45194444444445,6.36
30Del,291.3745833333333,3.1147222222222224,3.36
,291.54625,14.946944444444444,5.72
,291.6025,13.448888888888888,6.7
,291.73541666666665,28.256666666666664,5.67
,290.8491666666667,50.271388888888886,6.51
,290.98541666666665,43.38805555555555,5.84
,292.79541666666665,67.56611111111111,5.96
,291.3433333333333,20.27138888888889,6.31
4,291.3691666666667,19.798611111111114,5.16
,291.3575,24.912777777777777,6.19
32Nu,291.62958333333336,0.3386111111111111,4.66
,292.4691666666667,54.55861111111111,6.13
,291.60041666666666,13.023888888888889,5.74
5,291.555,20.097777777777775,5.63
,291.6195833333333,19.891388888888887,5.81
,292.3495833333333,42.55416666666667,5.71
Mu,292.64375,54.89,6.3
Lam,259.2366666666667,89.03777777777778,6.38
4,291.53791666666666,36.31777777777778,5.15
,291.89125,14.2825,6.32
,292.08666666666664,2.9302777777777775,5.85
,292.4675,25.014444444444443,5.52
,292.56125,31.907777777777778,6.6
35,292.25416666666666,1.9502777777777778,5.8
,291.44458333333336,58.02722222222222,6.6
,292.33958333333334,6.956111111111111,6.61
,291.90208333333334,37.941111111111105,6.34
,292.325,0.2461111111111111,6.25
6Alp,292.17625,24.665,4.44
8,292.2375,24.76861111111111,5.81
,292.34208333333333,14.595833333333333,5.56
7Iot,291.85791666666665,52.32055555555556,5.75
7,292.33708333333334,20.279722222222222,6.33
,292.725,20.68777777777778,6.13
,293.2241666666667,52.81416666666667,5.75
,292.54375,2.904166666666667,6.09
,291.61041666666665,62.55722222222222,6.38
36,292.66583333333335,1.2111111111111112,5.03
,292.6379166666667,3.4444444444444446,6.05
,293.34,44.72805555555556,5.61
6Bet,292.68041666666664,27.959722222222222,3.08
6Bet,292.68875,27.96527777777778,5.11
,292.6954166666667,36.228611111111114,6.25
10Iot,292.42625,51.72972222222222,3.79
,292.8408333333333,26.61722222222222,5.87
,293.53541666666666,39.96527777777778,5.89
,290.4175,79.60277777777777,6.05
Iot,293.8041666666667,47.90083333333333,4.9
,288.7825,83.46277777777777,6.53
8,292.9429166666667,34.45305555555556,4.74
,292.8304166666667,50.306666666666665,5.53
,292.8066666666667,55.731944444444444,6.37
38Mu,293.5225,7.378888888888889,4.45
37,293.78041666666667,9.43972222222222,5.12
51,294.00708333333336,23.280833333333334,5.65
,293.87416666666667,6.539722222222222,6.34
,293.89,11.747222222222222,6.27
,294.60791666666665,56.016666666666666,6.18
,294.96708333333333,65.31444444444445,6.39
,293.40166666666664,38.76222222222222,6.61
9,293.6454166666667,19.773333333333333,5.0
,293.855,2.913333333333333,6.38
,294.10875,17.147222222222222,6.11
52,294.1766666666667,23.11638888888889,4.6
9,293.71208333333334,29.463055555555556,5.38
,293.42333333333335,49.2625,5.96
,294.26375,17.768888888888892,5.64
,293.6716666666667,42.41277777777778,5.35
,294.03333333333336,11.15,6.68
39Kap,294.22291666666666,6.9725,4.95
41Iot,294.18041666666664,0.7136111111111111,4.36
,293.2920833333333,60.15861111111111,6.29
,294.06583333333333,14.391666666666666,6.38
,292.75083333333333,70.98944444444444,6.07
,293.5825,51.236666666666665,5.73
,294.03458333333333,22.585833333333333,6.32
,293.66625,48.164722222222224,6.67
,294.3933333333333,13.698333333333332,5.47
,295.40625,64.14583333333334,6.09
,294.21875,11.273333333333333,5.98
11,293.95125,36.94444444444444,6.05
,294.15708333333333,20.33277777777778,7.14
,295.07625,53.5825,6.26
42,294.44708333333335,3.3525,5.46
,294.925,44.721944444444446,6.25
61Sig,293.09,69.66111111111111,4.68
4Eps,294.3225,16.462777777777777,5.66
,294.9820833333333,38.56666666666667,6.61
,293.98291666666665,50.23861111111111,6.52
,294.2891666666667,29.33361111111111,6.43
,294.23583333333335,38.38388888888889,6.5
,294.15791666666667,44.69499999999999,5.17
13The,294.11041666666665,50.221111111111114,4.48
53,294.9558333333333,22.57222222222222,6.34
,294.70416666666665,3.381666666666667,6.35
,294.5729166666667,20.782777777777778,6.48
,295.02958333333333,22.571388888888887,5.97
